UID,HPSA Name,Designation Type,HPSA Score,Primary State Abbreviation,HPSA Status,HPSA Designation Date,HPSA Designation Last Update Date,Withdrawn Date,County Name,Metropolitan Indicator,HPSA Population Type,HPSA Degree of Shortage,# of FTEs Short,HPSA Designation Population,% of Population Below 100% Poverty,Street Address,CITY,ZIP Code,Primary HHS Region Name,Rural Status,Longitude,Latitude
6089990841,High Plains Community Health Center,Federally Qualified Health Center,15,CO,Designated,8/29/2003,11/9/2011,,Prowers County,Frontier,,,0,,,200 Kendall Dr,Lamar,81052-3940,Region VIII,Rural,-102.6111317,38.06855622
6089990833,Sunrise Community Health,Federally Qualified Health Center,14,CO,Designated,8/29/2003,8/1/2012,,Weld County,Metropolitan,,,0,,,1028 5th Ave,Greeley,80631-4226,Region VIII,Non-Rural,-104.6854059,40.42152
6089990832,Plan De Salud Del Valle,Federally Qualified Health Center,14,CO,Designated,8/29/2003,5/14/2012,,Weld County,Metropolitan,,,0,,,1115 2nd St,Fort Lupton,80621-1745,Region VIII,Non-Rural,-104.805141,40.08149347
6089990837,Mountain Family Health Center,Federally Qualified Health Center,13,CO,Designated,8/29/2003,2/21/2013,,Gilpin County,Metropolitan,,,0,,,560 Gregory St,Central City,80427,Region VIII,Non-Rural,-105.4994394,39.80047835
6099990937,Generations Family Health,Federally Qualified Health Center,10,CT,Designated,8/29/2003,6/25/2018,,Windham County,Metropolitan,,,0,,,1315 Main St,Willimantic,06226-1948,Region I,Rural,-72.22878161,41.71520206
6089990843,People's Clinic,Federally Qualified Health Center,0,CO,Withdrawn,8/29/2003,3/30/2011,,Boulder County,Metropolitan,,,0,,,3303 Broadway St,Boulder,80304-2241,Region VIII,Non-Rural,-105.2821159,40.03556316
6099990942,"Charter Oak Health Center, Inc.",Federally Qualified Health Center,21,CT,Designated,9/4/2003,6/25/2018,,Hartford County,Metropolitan,,,0,,,21 Grand St,Hartford,06106-1541,Region I,Non-Rural,-72.68535261,41.75935254
6099990943,"Staywell Health Center, Inc.",Federally Qualified Health Center,17,CT,Designated,9/4/2003,6/25/2018,,New Haven County,Metropolitan,,,0,,,232 N Elm St,Waterbury,06702-1516,Region I,Non-Rural,-73.03510945,41.55973847
6259992521,Connecticut River Valley Farmworkers/Massachusetts,Federally Qualified Health Center,11,MA,Designated,9/4/2003,9/4/2003,,Suffolk County,Metropolitan,,,0,,,100 Boylston St,Boston,02116-4618,Region I,Non-Rural,-71.06525531,42.3523905
6099990944,East Hartford Community Health Center,Federally Qualified Health Center,10,CT,Designated,9/4/2003,9/4/2003,,Hartford County,Metropolitan,,,0,,,94 Connecticut Blvd,East Hartford,06108-3013,Region I,Non-Rural,-72.64828358,41.76947552
636999360H,Oneida Nation,Native American/Tribal Facility/Population,5,NY,Designated,9/4/2003,10/22/2013,,Madison County,Metropolitan,,,0,1,,2 Territory Rd,Oneida,13421-9304,Region II,Rural,-75.62314706,43.04065012
6319993121,One World Community Health Center,Federally Qualified Health Center,22,NE,Designated,9/22/2003,4/4/2014,,Douglas County,Non-Metropolitan,,,0,,,4920 S 30th St Ste 103,Omaha,68107-1656,Region VII,Non-Rural,-95.95515904,41.210154
6369993688,Institute for Family Health,Federally Qualified Health Center,14,NY,Designated,9/24/2003,3/19/2012,,New York County,Metropolitan,,,0,,,16 E 16th St,New York,10003-3105,Region II,Non-Rural,-73.99169154,40.73688881
6069990640,Mercy Mt. Shasta Community Clinic,Rural Health Clinic,25,CA,Designated,9/26/2003,5/8/2013,,Siskiyou County,Metropolitan,,,0,1,,912 Pine St,Mount Shasta,96067-2143,Region IX,Rural,-122.3230532,41.31891229
6419994182,Community Health Centers of Lane County,Federally Qualified Health Center,26,OR,Designated,9/30/2003,4/28/2017,,Lane County,Metropolitan,,,0,,,125 E 8th Ave,Eugene,97401-2926,Region X,Non-Rural,-123.090444,44.05103947
617999172Y,Family Christian Health Center,Federally Qualified Health Center,22,IL,Designated,9/30/2003,10/12/2018,,Cook County,Metropolitan,,,0,,,31 W 155th St,Harvey,60426-3556,Region V,Non-Rural,-87.65794343,41.60818343
606999065J,"Mendocino Coast Clinics, Inc.",Federally Qualified Health Center,22,CA,Designated,9/30/2003,3/7/2013,,Mendocino County,Non-Metropolitan,,,0,,,205 South St,Fort Bragg,95437-5540,Region IX,Rural,-123.8038441,39.43025401
6349993441,Atlanticare Health Services,Federally Qualified Health Center,21,NJ,Designated,9/30/2003,12/20/2018,,Atlantic County,Metropolitan,,,0,,,2500 English Creek Ave Apt Build,Egg Harbor Township,08234-5549,Region II,Non-Rural,-74.60606522,39.43705844
6279992779,Cedar Riverside People's Center,Federally Qualified Health Center,21,MN,Designated,9/30/2003,6/3/2013,,Hennepin County,Metropolitan,,,0,,,425 20th Ave S,Minneapolis,55454-4400,Region V,Non-Rural,-93.24405115,44.96915767
64899948H3,"Cactus Health Services, Inc.",Federally Qualified Health Center,21,TX,Designated,9/30/2003,10/26/2011,,Pecos County,Non-Metropolitan,,,0,,,301 N Water St,Fort Stockton,79735-6814,Region VI,Rural,-102.8781203,30.88733859
606999065Q,Santa Clara Valley Health and Hospital,Federally Qualified Health Center,21,CA,Designated,9/30/2003,12/13/2016,,Santa Clara County,Metropolitan,,,0,,,2325 Enborg Ln Ste 320,San Jose,95128-2649,Region IX,Non-Rural,-121.9378099,37.31105547
64799947D6,"Christ Community Health Services, Inc.",Federally Qualified Health Center,21,TN,Designated,9/30/2003,1/14/2013,,Shelby County,Metropolitan,,,0,,,3362 S 3rd St,Memphis,38109-2944,Region IV,Non-Rural,-90.05979045,35.05700344
6309993040,"Sweet Medical Center, Inc.",Federally Qualified Health Center,20,MT,Designated,9/30/2003,9/30/2003,,Blaine County,Non-Metropolitan,,,0,,,419 Pennsylvania St,Chinook,59523-9726,Region VIII,Rural,-109.2325933,48.59117473
6309993041,Glacier Community Health Center,Federally Qualified Health Center,20,MT,Designated,9/30/2003,9/30/2003,,Glacier County,Non-Metropolitan,,,0,,,519 E Main St,Cut Bank,59427-3015,Region VIII,Rural,-112.3255983,48.6325236
6409994028,Family Health Center of Southern Oklahoma,Federally Qualified Health Center,20,OK,Designated,9/30/2003,6/13/2012,,Johnston County,Non-Metropolitan,,,0,,,1040 S Byrd St,Tishomingo,73460-3265,Region VI,Rural,-96.67521556,34.22359767
6239992387,Sebasticook Family Doctors,Federally Qualified Health Center,20,ME,Designated,9/30/2003,12/17/2014,,Penobscot County,Non-Metropolitan,,,0,,,118 Moosehead Trl,Newport,04953-4055,Region I,Rural,-69.28075028,44.8416393
617999172X,Heartland Community Health Clinic,Federally Qualified Health Center,20,IL,Designated,9/30/2003,12/6/2016,,Peoria County,Metropolitan,,,0,,,1701 W Garden St,Peoria,61605-3531,Region V,Non-Rural,-89.61977249,40.67591446
6229992249,"St. Charles Community Health Center, Inc.",Federally Qualified Health Center,20,LA,Designated,9/30/2003,9/30/2003,,St. Charles Parish,Non-Metropolitan,,,0,,,843 Milling Ave,Luling,70070-4442,Region VI,Non-Rural,-90.36957054,29.92415341
60699906D5,La Clinica De La Raza,Federally Qualified Health Center,19,CA,Designated,9/30/2003,12/3/2015,,Alameda County,Metropolitan,,,0,,,1515 Fruitvale Ave,Oakland,94601-2322,Region IX,Non-Rural,-122.2251293,37.77908689
6389993818,Coal Country Community Health Center,Federally Qualified Health Center,19,ND,Designated,9/30/2003,9/9/2015,,Mercer County,Non-Metropolitan,,,0,,,1312 Highway 49,Beulah,58523-9148,Region VIII,Rural,-101.7824922,47.27613413
6449994419,East Bay Community Action Program,Federally Qualified Health Center,19,RI,Designated,9/30/2003,1/30/2013,,Newport County,Metropolitan,,,0,,,19 Broadway,Newport,02840-2937,Region I,Non-Rural,-71.31244977,41.49111253
6499994949,Bear Lake Community Health Center Inc.,Federally Qualified Health Center,19,UT,Designated,9/30/2003,11/4/2013,,Rich County,Non-Metropolitan,,,0,,,325 W Logan Rd,Garden City,84028,Region VIII,Rural,-111.4012921,41.94680221
606999065R,Indian Health Center of Santa Clara,Federally Qualified Health Center,19,CA,Designated,9/30/2003,2/2/2012,,Santa Clara County,Metropolitan,,,0,,,1333 Meridian Ave,San Jose,95125-5212,Region IX,Non-Rural,-121.9136576,37.30176
617999172W,Asian Human Services Family Health Center,Federally Qualified Health Center,18,IL,Designated,9/30/2003,12/14/2015,,Cook County,Metropolitan,,,0,,,4753 N Broadway St Ste 722,Chicago,60640-4995,Region V,Non-Rural,-87.65954296,41.96866873
6189991838,Trafalgar Family Health Center,Federally Qualified Health Center,18,IN,Designated,9/30/2003,2/19/2014,,Johnson County,Non-Metropolitan,,,0,,,14 Trafalgar Sq,Trafalgar,46181-9515,Region V,Non-Rural,-86.15960577,39.41085676
606999065L,St. John's Well Child and Family Center,Federally Qualified Health Center,18,CA,Designated,9/30/2003,4/4/2014,,Los Angeles County,Metropolitan,,,0,,,514 W Adams Blvd,Los Angeles,90007-2616,Region IX,Non-Rural,-118.2753747,34.02781441
6239992386,Health Access Network,Federally Qualified Health Center,18,ME,Designated,9/30/2003,6/8/2012,,Penobscot County,Non-Metropolitan,,,0,,,51 Main St,Lincoln,04457-1439,Region I,Rural,-68.50377761,45.36389467
6189991837,"Northshore Health Centers, Inc.",Federally Qualified Health Center,18,IN,Designated,9/30/2003,3/15/2017,,Porter County,Metropolitan,,,0,,,6450 US Highway 6,Portage,46368-5110,Region V,Non-Rural,-87.16474037,41.55068236
6389993819,Valley Community Health Center,Federally Qualified Health Center,17,ND,Designated,9/30/2003,4/17/2013,,Grand Forks County,Non-Metropolitan,,,0,,,104 N Park St,Northwood,58267-4103,Region VIII,Rural,-97.57409131,47.73532577
6519995178,Highland Medical Center,Federally Qualified Health Center,17,VA,Designated,9/30/2003,4/29/2013,,Highland County,Non-Metropolitan,,,0,,,120 Jackson River Rd,Monterey,24465-2416,Region III,Rural,-79.58040509,38.41062493
6419994181,Native American Rehabilitation Association,Federally Qualified Health Center,17,OR,Designated,9/30/2003,7/6/2012,,Multnomah County,Metropolitan,,,0,,,1776 SW Madison St,Portland,97205-1715,Region X,Non-Rural,-122.6919796,45.51853594
6459994572,Sumter Family Health Center,Federally Qualified Health Center,17,SC,Designated,9/30/2003,6/13/2011,,Sumter County,Non-Metropolitan,,,0,,,1278 N Lafayette Dr,Sumter,29150-2964,Region IV,Non-Rural,-80.34167898,33.94296361
64899948H4,Lone Star Community Health,Federally Qualified Health Center,16,TX,Designated,9/30/2003,10/26/2011,,Montgomery County,Non-Metropolitan,,,0,,,704 Old Montgomery Rd,Conroe,77301-2740,Region VI,Non-Rural,-95.46325805,30.30945198
606999065H,Queenscare Family Clinic,Federally Qualified Health Center,15,CA,Designated,9/30/2003,6/4/2012,,Los Angeles County,Metropolitan,,,0,,,1300 N Vermont Ave,Los Angeles,90027-6098,Region IX,Non-Rural,-118.2917303,34.09568207
6.27E+16,Muskegon Family Care Center,Federally Qualified Health Center,15,MI,Designated,9/30/2003,6/9/2014,,Muskegon County,Metropolitan,,,0,,,2201 S Getty St,Muskegon,49444-1207,Region V,Non-Rural,-86.22460865,43.21149286
606999065M,San Diego Family Care,Federally Qualified Health Center,15,CA,Designated,9/30/2003,11/26/2014,,San Diego County,Metropolitan,,,0,,,6973 Linda Vista Rd,San Diego,92111-6342,Region IX,Non-Rural,-117.1697935,32.78725085
6239992392,Arthur Jewell Community Health Center,Rural Health Clinic,15,ME,Designated,9/30/2003,12/17/2014,,Waldo County,Non-Metropolitan,,,0,,,55 Reynolds Rd,Brooks,04921-3637,Region I,Rural,-69.1231188,44.54675014
612999126P,Gulf County Health Department/St. Joseph,Federally Qualified Health Center,14,FL,Designated,9/30/2003,5/13/2014,,Gulf County,Non-Metropolitan,,,0,,,2475 Garrison Ave,Port Saint Joe,32456-5265,Region IV,Rural,-85.28668114,29.79407537
63699936B9,"Damian Family Care Centers, Inc.",Federally Qualified Health Center,14,NY,Designated,9/30/2003,10/12/2018,,Queens County,Non-Metropolitan,,,0,,,13802 Queens Blvd,Briarwood,11435-2642,Region II,Non-Rural,-73.81838422,40.70841655
6539995388,Colville Confederated Tribes,Federally Qualified Health Center,13,WA,Designated,9/30/2003,12/18/2013,,Ferry County,Non-Metropolitan,,,0,,,39 Short Cut Rd,Inchelium,99138,Region X,Rural,-118.2047737,48.29898214
606999065K,South Bay Family Healthcare Center,Federally Qualified Health Center,12,CA,Designated,9/30/2003,11/2/2012,,Los Angeles County,Metropolitan,,,0,,,23430 Hawthorne Blvd,Torrance,90505-4720,Region IX,Non-Rural,-118.3509995,33.81316272
63799937A7,Metropolitan Community Health,Federally Qualified Health Center,10,NC,Designated,9/30/2003,9/30/2003,,Beaufort County,Non-Metropolitan,,,0,,,118 W Martin Luther King Jr Dr,Washington,27889-4906,Region IV,Rural,-77.05343645,35.54588205
64899948H5,El Centro De Corazon,Federally Qualified Health Center,10,TX,Designated,9/30/2003,12/29/2010,,Harris County,Metropolitan,,,0,,,5001 Navigation Blvd,Houston,77011-1019,Region VI,Non-Rural,-95.32186324,29.7505655
6349993440,Visiting Nurse Association of Cent Jersy Community,Federally Qualified Health Center,10,NJ,Designated,9/30/2003,9/30/2003,,Monmouth County,Metropolitan,,,0,,,572 Cookman Ave,Asbury Park,07712-7102,Region II,Non-Rural,-74.00915153,40.21646966
606999065N,School Health Clinics of San Jose,Federally Qualified Health Center,10,CA,Designated,9/30/2003,9/30/2003,,Santa Clara County,Metropolitan,,,0,,,98 N 17th St,San Jose,95112-1922,Region IX,Non-Rural,-121.875425,37.34532665
6309993042,Custer County Community Health Center,Federally Qualified Health Center,9,MT,Designated,9/30/2003,9/30/2003,,Custer County,Non-Metropolitan,,,0,,,210 S Winchester Ave Ste 136,Miles City,59301-4755,Region VIII,Rural,-105.8305042,46.40631325
612999126K,Duval County Health Department,Federally Qualified Health Center,8,FL,Designated,9/30/2003,9/30/2003,,Duval County,Metropolitan,,,0,,,515 W 6th St,Jacksonville,32206-4324,Region IV,Non-Rural,-81.6621249,30.34404912
6519995146,Lawrenceville Correctional Center,Correctional Facility,6,VA,Withdrawn,9/30/2003,6/27/2013,6/27/2013,Brunswick County,Non-Metropolitan,,,0.2,,,1607 Planters Rd,Lawrenceville,23868-3350,Region III,Rural,-77.81535969,36.77896253
63999939B4,Capital Park Family Health Center,Federally Qualified Health Center,6,OH,Designated,9/30/2003,5/8/2014,,Franklin County,Metropolitan,,,0,,,882 S Hamilton Rd,Columbus,43213-3003,Region V,Non-Rural,-82.87657545,39.95796555
6549995470,Ritchie County Primary Care Association Inc.,Federally Qualified Health Center,5,WV,Designated,9/30/2003,9/30/2003,,Ritchie County,Non-Metropolitan,,,0,,,PO BOX 373,Harrisville,26362-0373,Region III,Rural,-81.04829299,39.186177
612999126M,Northeast Florida Health Services,Federally Qualified Health Center,4,FL,Designated,9/30/2003,9/30/2003,,Volusia County,Metropolitan,,,0,,,114 N Volusia Ave,Pierson,32180-2288,Region IV,Rural,-81.46712149,29.24010866
6359993552,Debaca Hospital/Family Practice Center,Federally Qualified Health Center,3,NM,Designated,9/30/2003,9/30/2003,,De Baca County,Non-Metropolitan,,,0,,,546 N 10th St,Fort Sumner,88119,Region VI,Rural,-104.2379463,34.47119669
64899948H2,The Shepherds Community Health Center,Federally Qualified Health Center,0,TX,Withdrawn,9/30/2003,6/11/2016,,Bee County,Non-Metropolitan,,,0,,,407 N Adams St,Beeville,78102-4943,Region VI,Rural,-97.74730737,28.40710022
6469994628,"Eastside Neighborhood Center, Inc.",Federally Qualified Health Center,0,SD,Withdrawn,9/30/2003,6/11/2016,,Hughes County,Non-Metropolitan,,,0,,,2400 E Capitol Ave,Pierre,57501-3013,Region VIII,Rural,-100.3186811,44.36502192
6259992571,Boston Public Health Commission,Federally Qualified Health Center,0,MA,Withdrawn,9/30/2003,4/30/2007,,Suffolk County,Metropolitan,,,0,,,1010 Massachusetts Ave,Boston,02118-2600,Region I,Non-Rural,-71.0674093,42.32746915
6729997285,Toa Alta Comprehensive Urban/Rural Advanced Health,Federally Qualified Health Center,0,PR,Withdrawn,9/30/2003,3/30/2011,,Toa Alta Municipio,Non-Metropolitan,,,0,,,19 Calle Barcelo,Toa Alta,953,Region II,Non-Rural,-66.24817028,18.38956602
6519995149,Keen Mountain Correctional Center,Correctional Facility,0,VA,Withdrawn,9/30/2003,11/3/2011,11/3/2011,,Non-Metropolitan,,,0,,,,,,Region III,Unknown,-78.69794871,37.5128205
6519995147,Haynesville Correctional Center,Correctional Facility,0,VA,Withdrawn,9/30/2003,11/3/2011,11/3/2011,,Non-Metropolitan,,,0,,,,,,Region III,Unknown,-78.69794871,37.5128205
642999423J,Miller Family Health Center,Rural Health Clinic,0,PA,Designated,10/1/2003,10/1/2003,,Northumberland County,Non-Metropolitan,,,0,,,255 W Spruce St,Shamokin,17872-5811,Region III,Rural,-76.55995272,40.78657948
6533485419,CF-Stafford Creek Correctional Center,Correctional Facility,15,WA,Designated,10/2/2003,11/27/2017,,Grays Harbor County,Unknown,,6,1.01,3019,,191 Constantine Way,Aberdeen,98520-9504,Region X,Rural,-123.920913,46.926457
6459994570,Fowler Rural Medical,Rural Health Clinic,15,SC,Designated,10/2/2003,12/22/2014,,Marion County,Non-Metropolitan,,,0,,,1106 Lombardy St,Marion,29571-2005,Region IV,Rural,-79.396949,34.19056404
60699906Q8,Copper Towers Family Medical Clinic,Federally Qualified Health Center,15,CA,Designated,10/2/2003,12/6/2018,,Sonoma County,Metropolitan,,,0,1,,6 Tarman Dr,Cloverdale,95425-3932,Region IX,Non-Rural,-123.0177066,38.79823714
612999125J,"Chiefland Medical Center, Inc.",Rural Health Clinic,18,FL,Designated,10/6/2003,1/28/2015,,Levy County,Non-Metropolitan,,,0,,,1113 NW 23rd Ave,Chiefland,32626-1911,Region IV,Rural,-82.87028999,29.50373252
60699906ZK,Canby Family Practice Clinic,Rural Health Clinic,18,CA,Designated,10/6/2003,6/14/2011,,Modoc County,Metropolitan,,,0,1,,CA-299,Canby,96015,Region IX,Rural,-120.8625419,41.44697763
64199941AJ,Pioneer Memorial Clinic,Rural Health Clinic,16,OR,Designated,10/6/2003,10/6/2003,,Morrow County,Metropolitan,,,0,1,,130 Thompson St,Heppner,97836-7325,Region X,Rural,-119.5483349,45.35535541
6139991379,Wheeler County Family Medicine,Rural Health Clinic,0,GA,Withdrawn,10/6/2003,8/19/2010,,Wheeler County,Non-Metropolitan,,,0,,,PO BOX 809,Glenwood,30428-0809,Region IV,Rural,-82.69542349,32.18874
612999124K,Children's Medical Center - Lake City,Rural Health Clinic,5,FL,Designated,10/8/2003,11/21/2013,,Columbia County,Non-Metropolitan,,,0,,,789 W Duval St,Lake City,32055-3811,Region IV,Rural,-82.64859222,30.18923449
61999919D9,Medical Clinic-Sidney,Rural Health Clinic,1,IA,Designated,10/16/2003,10/16/2003,,Fremont County,Non-Metropolitan,,,0,,,313 Main St,Sidney,51652-8036,Region VII,Rural,-95.64690369,40.74013774
6539995364,La Clinica Community Health Center,Federally Qualified Health Center,20,WA,Designated,10/20/2003,12/28/2013,,Franklin County,Non-Metropolitan,,,0,,,515 W Court St,Pasco,99301-3737,Region X,Non-Rural,-119.0961215,46.24131447
6219992123,"Park Duvalle Community Health Center, Inc.",Federally Qualified Health Center,16,KY,Designated,10/20/2003,5/22/2012,,Jefferson County,Metropolitan,,,0,,,3015 Wilson Ave,Louisville,40211-1969,Region IV,Non-Rural,-85.8070823,38.22680513
63799937C9,Maxton Family Practice Center,Rural Health Clinic,16,NC,Designated,10/20/2003,10/20/2003,,Scotland County,Non-Metropolitan,,,0,,,1001 Martin Luther King Hwy,Maxton,28364,Region IV,Rural,-79.36316674,34.74102595
